code_insee,departement,loyer_moyen,nom,code_postal,population,note
68063,68,10.41,Cernay,68700,11476,3.8
68066,68,11.26,Colmar,68000,68682,3.5
68068,68,9.79,Dannemarie,68210,2262,
68078,68,11.49,Eguisheim,68420,1721,4.3
68082,68,11.5,Ensisheim,68190,7512,3.1
68090,68,9.76,Ferrette,68480,812,
68091,68,10.39,Fessenheim,68740,2267,
68112,68,9.83,Guebwiller,68500,11020,3.8
68118,68,11.72,Habsheim,68440,4999,3.1
68126,68,13.65,Hégenheim,68220,3369,
68135,68,13.07,Hésingue,68220,2770,4.6
68138,68,10.9,Hirsingue,68560,2120,4.8
68145,68,11.5,Horbourg-Wihr,68180,6234,3.8
68146,68,11.56,Houssen,68125,2327,3.2
68149,68,14.0,Huningue,68330,7261,1.9
68154,68,11.58,Illzach,68110,14784,2.7
68155,68,11.32,Ingersheim,68040,4680,3.7
68156,68,10.47,Issenheim,68500,3418,3.7
68162,68,10.84,Kaysersberg Vignoble,68240,4394,4.5
68163,68,12.53,Kembs,68680,5496,3.6
68166,68,11.96,Kingersheim,68260,13263,4.0
68195,68,11.6,Lutterbach,68460,6247,3.6
68218,68,12.12,Morschwiller-le-Bas,68790,3692,2.6
68224,68,10.34,Mulhouse,68100,108312,3.3
68226,68,9.53,Munster,68140,4699,
68231,68,9.79,Neuf-Brisach,68600,1963,3.0
68249,68,8.56,Orbey,68370,3467,4.1
68256,68,10.89,Pfastatt,68120,9723,3.1
68258,68,10.68,Pulversheim,68840,3017,4.5
68269,68,9.48,Ribeauvillé,68150,4665,
68270,68,10.87,Richwiller,68120,3692,4.2
68271,68,11.26,Riedisheim,68400,12520,4.2
68275,68,9.23,Rimbach-près-Masevaux,68290,446,
68277,68,8.86,Riquewihr,68340,1090,1.0
68278,68,11.37,Rixheim,68170,14204,3.7
68287,68,10.11,Rouffach,68250,4302,3.8
68292,68,8.92,Saint-Amarin,68550,2233,2.9
68294,68,8.09,Sainte-Croix-aux-Mines,68160,1908,
68295,68,11.25,Sainte-Croix-en-Plaine,68127,3029,
68297,68,13.29,Saint-Louis,68300,22413,3.1
68298,68,7.9,Sainte-Marie-aux-Mines,68160,5054,2.6
68300,68,11.69,Sausheim,68390,5479,3.0
68309,68,12.25,Sierentz,68510,3842,
68315,68,9.86,Soultz-Haut-Rhin,68360,7048,2.6
68334,68,10.16,Thann,68800,7767,2.8
68338,68,12.26,Turckheim,68230,3831,4.8
68342,68,9.97,Uffholtz,68700,1698,3.4
68348,68,9.66,Vieux-Thann,68800,2815,3.4
68349,68,13.03,Village-Neuf,68128,4421,2.6
68352,68,10.37,Volgelsheim,68600,2680,
68355,68,11.3,Waldighofen,68640,1543,3.2
68374,68,11.27,Wintzenheim,68124,7853,3.4
68375,68,11.0,Wittelsheim,68310,10362,3.5
68376,68,11.26,Wittenheim,68270,14776,3.3
69003,69,11.99,Albigny-sur-Saône,69250,2947,4.2
69006,69,6.65,Amplepuis,69550,4919,3.1
69007,69,10.25,Ampuis,69420,2749,
69009,69,11.66,Anse,69480,7538,2.3
69010,69,10.31,L'Arbresle,69210,6410,3.5
69013,69,10.37,Arnas,69400,3897,2.8
69018,69,8.17,Beaujeu,69430,2148,3.0
69019,69,10.17,Belleville-en-Beaujolais,69220,13314,3.0
69021,69,9.01,Bessenay,69690,2340,4.0
69024,69,10.92,Val d'Oingt,69620,4122,2.8
69027,69,12.41,Brignais,69530,12097,4.4
69028,69,11.78,Brindas,69126,6478,3.6
69029,69,13.1,Bron,69500,42244,3.4
69033,69,12.91,Cailloux-sur-Fontaines,69270,2883,3.6
69034,69,13.37,Caluire-et-Cuire,69300,43294,3.7
69040,69,13.4,Champagne-au-Mont-d'Or,69410,5748,4.1
69043,69,12.59,Chaponost,69630,8846,4.2
69044,69,14.16,Charbonnières-les-Bains,69260,5170,4.2
69046,69,12.96,Charly,69390,4563,3.2
69049,69,11.6,Chasselay,69380,2791,3.0
69050,69,10.64,Châtillon,69380,2113,
69052,69,10.9,Chazay-d'Azergues,69380,4132,4.7
69056,69,10.16,Chessy,69380,2107,4.8
69063,69,12.9,Collonges-au-Mont-d'Or,69660,4315,3.8
69064,69,9.81,Condrieu,69420,3957,4.0
69066,69,6.21,Cours,69470,4390,4.0
69067,69,8.81,Courzieu,69690,1168,
69068,69,11.3,Couzon-au-Mont-d'Or,69270,2454,
69069,69,12.69,Craponne,69290,11248,3.2
69071,69,12.15,Curis-au-Mont-d'Or,69250,1179,
69072,69,13.8,Dardilly,69570,8752,3.8
69076,69,12.64,Dommartin,69380,2595,2.8
69081,69,14.08,Écully,69130,18948,5.0
69087,69,11.53,Fontaines-Saint-Martin,69270,3033,2.3
69088,69,12.2,Fontaines-sur-Saône,69270,7066,2.5
69089,69,13.07,Francheville,69340,14906,3.6
69091,69,9.72,Givors,69700,20285,2.8
69092,69,9.82,Gleizé,69400,7496,2.5
69094,69,12.27,Grézieu-la-Varenne,69290,6062,3.8
69096,69,10.65,Grigny,69520,9706,3.8
69100,69,12.15,Irigny,69540,8750,3.2
69112,69,12.22,Lentilly,69210,6480,3.9
69115,69,10.79,Limas,69400,4871,3.2
69116,69,13.96,Limonest,69760,3648,
69117,69,11.4,Lissieu,69380,3134,3.8
69118,69,11.22,Loire-sur-Rhône,69700,2618,3.8
69121,69,12.93,Lozanne,69380,2729,3.8
69127,69,13.21,Marcy-l'Étoile,69280,3549,4.6
69131,69,10.99,Messimy,69510,3402,3.6
69133,69,12.52,Millery,69390,4318,4.2
69136,69,12.01,Montagny,69700,3118,2.0
69141,69,10.97,Mornant,69440,6144,3.7
69142,69,12.11,La Mulatière,69350,6524,5.0
69143,69,12.21,Neuville-sur-Saône,69250,7562,4.2
69148,69,10.94,Orliénas,69530,2541,3.6
69149,69,12.31,Oullins,69600,26553,3.6
69152,69,12.29,Pierre-Bénite,69310,10397,3.4
69154,69,11.65,Pollionnay,69290,2845,3.6
69157,69,8.87,Vindry-sur-Turdine,69490,5279,
69163,69,12.26,Quincieux,69650,3495,2.9
69171,69,10.08,Sain-Bel,69210,2363,3.2
69175,69,9.59,Savigny,69210,1996,4.2
69176,69,11.13,Soucieu-en-Jarrest,69510,4590,4.1
69179,69,9.95,Beauvallon,69700,4055,4.6
69189,69,10.4,Sainte-Colombe,69560,1884,2.9
69191,69,13.59,Saint-Cyr-au-Mont-d'Or,69450,5747,4.3
69194,69,14.6,Saint-Didier-au-Mont-d'Or,69370,7006,3.2
69199,69,11.72,Saint-Fons,69190,19617,2.7
69201,69,8.87,Sainte-Foy-l'Argentière,69610,1286,
69202,69,13.66,Sainte-Foy-lès-Lyon,69110,22175,4.1
69204,69,12.38,Saint-Genis-Laval,69230,20914,3.5
69205,69,11.78,Saint-Genis-les-Ollières,69290,5158,1.8
69206,69,9.56,Saint-Georges-de-Reneins,69830,4409,2.4
69207,69,12.28,Saint-Germain-au-Mont-d'Or,69650,3001,4.1
69219,69,10.66,Saint-Laurent-d'Agny,69440,2133,
69220,69,8.18,Saint-Laurent-de-Chamousset,69930,1805,4.3
69227,69,9.11,Saint-Martin-en-Haut,69850,3853,4.6
69231,69,10.13,Saint-Pierre-la-Palud,69210,2596,3.7
69235,69,11.11,Saint-Romain-en-Gal,69560,1967,
69238,69,8.35,Saint-Symphorien-sur-Coise,69590,3710,4.1
69241,69,11.67,Taluyers,69440,2590,4.0
69243,69,7.88,Tarare,69170,10490,3.3
69244,69,13.69,Tassin-la-Demi-Lune,69160,22286,3.9
69248,69,6.18,Thizy-les-Bourgs,69240,6020,2.4
69249,69,10.31,Thurins,69510,3053,
69250,69,12.52,La Tour-de-Salvagny,69890,4117,4.2
69255,69,11.19,Vaugneray,69670,6080,4.0
69256,69,12.52,Vaulx-en-Velin,69120,52795,2.7
69259,69,12.6,Vénissieux,69200,67285,2.6
69260,69,11.94,Vernaison,69390,4999,4.0
69264,69,10.48,Villefranche-sur-Saône,69400,36291,2.8
69266,69,13.39,Villeurbanne,69100,152212,3.2
69268,69,13.94,Vourles,69390,3367,4.1
69269,69,8.78,Yzeron,69510,992,
69270,69,14.26,Chaponnay,69970,4355,4.2
69271,69,13.28,Chassieu,69680,10638,3.6
69272,69,12.79,Communay,69360,4242,3.4
69273,69,11.81,Corbas,69960,11196,3.0
69275,69,12.95,Décines-Charpieu,69150,28930,3.8
69276,69,11.64,Feyzin,69320,9902,2.9
69277,69,13.26,Genas,69740,13181,3.4
69278,69,12.42,Genay,69730,5509,
69279,69,12.39,Jonage,69330,6076,4.4
69282,69,13.12,Meyzieu,69330,34640,3.6
69283,69,13.76,Mions,69780,13707,3.5
69284,69,12.73,Montanay,69250,3230,3.4
69286,69,12.53,Rillieux-la-Pape,69140,30697,3.1
69287,69,13.47,Saint-Bonnet-de-Mure,69720,6875,3.5
69288,69,13.12,Saint-Laurent-de-Mure,69720,5458,2.4
69289,69,13.4,Saint-Pierre-de-Chandieu,69780,4579,3.5
69290,69,13.01,Saint-Priest,69800,46927,2.5
69291,69,13.12,Saint-Symphorien-d'Ozon,69360,5789,4.1
69292,69,12.93,Sathonay-Camp,69580,6497,3.8
69293,69,12.92,Sathonay-Village,69580,2369,3.9
69294,69,12.9,Sérézin-du-Rhône,69360,2772,3.4
69296,69,12.96,Solaize,69360,2986,4.0
69297,69,12.71,Ternay,69360,5512,3.0
69298,69,13.96,Toussieu,69780,3188,4.5
69381,69,14.92,Lyon 1er Arrondissement,69001,29641,
69382,69,16.07,Lyon 2e Arrondissement,69002,31303,
69383,69,14.03,Lyon 3e Arrondissement,69003,102725,
69384,69,14.63,Lyon 4e Arrondissement,69004,36064,
69385,69,13.91,Lyon 5e Arrondissement,69005,49664,
69386,69,15.76,Lyon 6e Arrondissement,69006,52862,
69387,69,13.72,Lyon 7e Arrondissement,69007,82573,
69388,69,13.79,Lyon 8e Arrondissement,69008,86154,
69389,69,13.49,Lyon 9e Arrondissement,69009,51983,
70120,70,8.2,Champagney,70290,3745,
70207,70,8.96,Échenoz-la-Méline,70000,3249,4.0
70279,70,7.78,Gray,70100,5553,2.5
70282,70,6.85,Gy,70700,1012,1.9
70285,70,9.19,Héricourt,70400,10646,2.6
70310,70,7.84,Lure,70200,8046,3.6
70311,70,8.13,Luxeuil-les-Bains,70300,6623,3.3
70334,70,8.34,Marnay,70150,1508,
70447,70,9.79,Rioz,70190,2297,3.4
70451,70,7.71,Ronchamp,70250,2735,4.0
70473,70,7.8,Saint-Sauveur,70300,1929,3.6
70550,70,8.78,Vesoul,70000,14914,3.9
70561,70,7.75,Villersexel,70110,1423,3.8
71014,71,8.22,Autun,71400,12987,3.6
71040,71,8.58,Blanzy,71450,6060,3.7
71073,71,8.55,Chagny,71150,5528,4.1
71076,71,9.45,Chalon-sur-Saône,71100,45056,3.6
71090,71,8.46,La Chapelle-de-Guinchay,71570,4171,4.1
71105,71,9.84,Charnay-lès-Mâcon,71850,7742,3.7
71118,71,9.57,Châtenoy-le-Royal,71880,6148,
71120,71,7.01,Chauffailles,71170,3703,2.5
71137,71,9.18,Cluny,71250,4929,3.8
71153,71,8.24,Le Creusot,71200,21269,3.4
71176,71,6.83,Digoin,71160,7741,3.8
71221,71,9.33,Givry,71640,3684,
71230,71,7.66,Gueugnon,71130,6760,3.0
71263,71,8.04,Louhans,71500,6433,3.3
71269,71,10.23,Lux,71100,2067,3.0
71270,71,8.67,Mâcon,71000,33908,2.9
71275,71,6.33,Marcigny,71110,1727,
71306,71,8.74,Montceau-les-Mines,71300,17678,2.4
71310,71,8.44,Montchanin,71210,4964,1.0
71336,71,8.49,Ouroux-sur-Saône,71370,3110,
71342,71,7.9,Paray-le-Monial,71600,9214,4.0
71351,71,7.54,Pierre-de-Bresse,71270,1938,0.9
71445,71,9.45,Saint-Marcel,71380,6190,
71475,71,10.12,Saint-Rémy,71100,6615,
71486,71,8.16,Saint-Vallier,71230,8576,4.8
71543,71,8.01,Tournus,71700,5489,2.6
72003,72,8.87,Allonnes,72700,11167,3.7
72029,72,7.44,Beaumont-sur-Sarthe,72170,1967,
72039,72,7.49,Bonnétable,72110,3791,3.7
72071,72,7.03,Montval-sur-Loir,72500,6038,3.4
72089,72,7.65,Conlie,72240,1863,3.6
72090,72,8.22,Connerré,72160,2952,4.0
72095,72,9.48,Coulaines,72190,7779,3.7
72132,72,8.27,La Ferté-Bernard,72400,8862,3.6
72138,72,7.15,Fresnay-sur-Sarthe,72130,2889,
72154,72,7.96,La Flèche,72200,14858,3.7
72168,72,7.67,Loué,72540,2068,
72176,72,6.44,Le Lude,72800,4126,
72181,72,9.88,Le Mans,72000,143847,3.4
72241,72,7.97,Montfort-le-Gesnois,72450,2931,
72260,72,9.21,Ruaudin,72230,3503,
72264,72,7.81,Sablé-sur-Sarthe,72300,12125,2.3
72269,72,6.7,Saint-Calais,72120,3244,3.1
72334,72,6.8,Sillé-le-Guillaume,72140,2231,3.8
72346,72,8.69,La Suze-sur-Sarthe,72210,4473,4.8
73003,73,11.12,Grand-Aigueblanche,73260,3838,5.0
73006,73,11.48,Aime-la-Plagne,73210,4444,3.6
73008,73,13.15,Aix-les-Bains,73100,30463,3.9
73011,73,10.49,Albertville,73200,19502,3.1
73024,73,9.31,Les Avanchers-Valmorel,73260,778,
73029,73,12.72,Barberaz,73000,5022,4.1
73030,73,13.02,Barby,73230,3429,4.0
73031,73,13.0,Bassens,73000,4785,2.2
73034,73,8.87,Beaufort,73270,2034,4.0
73051,73,13.23,Le Bourget-du-Lac,73370,4966,2.8
73054,73,12.84,Bourg-Saint-Maurice,73700,7195,4.1
73055,73,13.28,Bozel,73350,1876,
73057,73,13.69,Brides-les-Bains,73570,500,
73064,73,12.74,Challes-les-Eaux,73190,5609,4.6
73065,73,12.2,Chambéry,73000,58917,3.6
73067,73,9.95,La Chambre,73130,1151,
73087,73,12.01,Cognin,73160,6359,3.5
73103,73,12.7,Drumettaz-Clarafond,73420,2934,4.4
73105,73,9.21,Les Échelles,73360,1239,3.1
73114,73,11.49,Flumet,73590,802,
73121,73,10.06,Frontenex,73460,1928,
73124,73,11.62,Gilly-sur-Isère,73200,3042,4.2
73128,73,13.5,Grésy-sur-Aix,73100,4595,4.1
73132,73,10.54,Hauteluce,73620,758,
73137,73,13.07,Jacob-Bellecombette,73000,4047,
73151,73,11.46,Porte-de-Savoie,73800,3796,4.8
73154,73,11.32,Mercury,73200,3299,4.6
73155,73,12.92,Méry,73420,2013,
73157,73,8.23,Modane,73500,3075,
73171,73,10.96,Montmélian,73800,4102,3.5
73179,73,13.28,La Motte-Servolex,73290,12120,4.1
73181,73,10.41,Moûtiers,73600,3496,3.3
73187,73,10.62,La Léchère,73260,2635,
73191,73,11.0,Novalaise,73470,2147,2.2
73204,73,9.58,Le Pont-de-Beauvoisin,73330,2075,1.5
73213,73,13.07,La Ravoire,73490,8530,4.0
73215,73,9.9,Valgelon-La Rochette,73110,4160,
73222,73,12.98,Saint-Alban-Leysse,73230,6285,2.4
73225,73,11.96,Saint-Baldoph,73190,2759,
73226,73,8.93,Saint-Béron,73520,1706,3.6
73227,73,12.9,Courchevel,73120,2360,
73236,73,9.09,Saint-Genix-les-Villages,73240,2905,3.4
73248,73,10.01,Saint-Jean-de-Maurienne,73300,7621,4.0
73249,73,12.67,Saint-Jeoire-Prieuré,73190,1866,
73261,73,8.62,Saint-Michel-de-Maurienne,73140,2467,
73270,73,10.47,Saint-Pierre-d'Albigny,73250,4097,4.9
73285,73,11.86,Séez,73700,2322,
73290,73,7.92,Val-Cenis,73480,2062,
73296,73,16.76,Tignes,73320,2020,
73300,73,13.49,Tresserve,73100,2988,2.6
73303,73,10.73,Ugine,73400,7096,3.1
73304,73,19.69,Val-d'Isère,73150,1583,
73306,73,14.07,Valloire,73450,1066,4.4
73328,73,13.78,Viviers-du-Lac,73420,2269,4.4
73329,73,12.79,Voglans,73420,1911,1.8
73330,73,9.47,Yenne,73170,3002,3.5
74002,74,12.98,Alby-sur-Chéran,74540,2576,
74005,74,14.08,Allinges,74200,4681,3.7
74006,74,15.97,Allonzier-la-Caille,74350,2191,
74007,74,14.98,Amancy,74800,2739,3.8
74008,74,16.46,Ambilly,74100,6138,2.2
74010,74,15.29,Annecy,74000,130721,3.6
74012,74,15.91,Annemasse,74100,36582,2.4
74016,74,18.8,Archamps,74160,2609,4.0
74019,74,15.88,Argonay,74370,3370,2.8
74021,74,16.33,Arthaz-Pont-Notre-Dame,74380,1623,
74026,74,15.86,La Balme-de-Sillingy,74330,5078,2.0
74031,74,17.73,Beaumont,74160,3027,2.9
74033,74,13.13,Bernex,74500,1384,3.6
74038,74,13.67,Bogève,74250,1133,4.2
74040,74,15.9,Bonne,74380,3181,
74042,74,12.48,Bonneville,74130,12509,3.4
74043,74,14.86,Bons-en-Chablais,74890,5739,3.6
74044,74,20.29,Bossey,74160,1042,3.1
74056,74,18.63,Chamonix-Mont-Blanc,74400,8640,3.8
74063,74,14.37,Châtel,74390,1246,
74070,74,16.12,Chens-sur-Léman,74140,2792,3.3
74080,74,18.32,La Clusaz,74220,1709,2.8
74081,74,12.25,Cluses,74300,16918,3.4
74082,74,17.61,Collonges-sous-Salève,74160,3948,3.7
74083,74,13.26,Combloux,74920,2104,
74085,74,10.96,Les Contamines-Montjoie,74170,1118,4.8
74087,74,15.53,Contamine-sur-Arve,74130,2204,
74094,74,16.47,Cranves-Sales,74380,6975,
74096,74,16.14,Cruseilles,74350,4502,3.7
74099,74,14.47,Demi-Quartier,74120,844,
74103,74,12.25,Domancy,74700,2195,1.4
74104,74,13.91,Doussard,74210,3542,3.7
74105,74,14.93,Douvaine,74140,6483,3.1
74112,74,15.7,Epagny Metz-Tessy,74330,8196,4.4
74118,74,16.57,Étrembières,74100,2556,3.8
74119,74,16.17,Évian-les-Bains,74500,9108,3.2
74123,74,11.13,Faverges-Seythenex,74210,7609,4.4
74124,74,17.15,Feigères,74160,1757,
74128,74,14.83,Fillinges,74250,3516,3.4
74131,74,12.79,Frangy,74270,2052,
74133,74,16.66,Gaillard,74240,10071,3.1
74134,74,17.54,Les Gets,74260,1215,
74136,74,13.61,Le Grand-Bornand,74450,2096,4.0
74137,74,15.07,Groisy,74570,3900,2.2
74140,74,13.33,Habère-Poche,74420,1475,3.8
74143,74,15.26,Les Houches,74310,3007,
74154,74,14.01,Lugrin,74500,2504,3.8
74159,74,12.34,Magland,74300,3240,3.8
74162,74,15.08,Marcellaz,74250,1052,
74164,74,12.78,Marignier,74970,6372,3.9
74169,74,12.58,Marnaz,74460,5642,3.6
74173,74,15.55,Megève,74120,3025,3.4
74176,74,16.86,Menthon-Saint-Bernard,74290,1884,4.2
74180,74,16.5,Messery,74140,2150,3.8
74183,74,12.96,Mieussy,74440,2421,3.6
74185,74,16.37,Monnetier-Mornex,74560,2318,
74189,74,11.29,Mont-Saxonnex,74130,1667,5.0
74190,74,11.97,Morillon,74440,676,
74191,74,16.47,Morzine,74110,2717,3.8
74197,74,14.9,Nangy,74380,1604,
74200,74,14.48,Neuvecelle,74500,3122,
74201,74,18.97,Neydens,74160,2152,3.0
74205,74,13.06,Onnion,74490,1288,
74208,74,12.1,Passy,74190,11233,3.2
74210,74,13.45,Perrignier,74550,1885,
74211,74,15.56,Pers-Jussy,74930,3108,
74213,74,15.02,Poisy,74330,8233,4.3
74215,74,14.85,Praz-sur-Arly,74120,1241,
74216,74,16.29,Présilly,74160,1054,3.6
74218,74,15.01,Publier,74500,7341,3.8
74220,74,15.36,Reignier-Ésery,74930,8072,3.7
74224,74,13.73,La Roche-sur-Foron,74800,11149,3.7
74225,74,12.32,Rumilly,74150,15768,3.4
74229,74,15.29,Saint-Cergues,74140,3671,3.9
74233,74,12.93,Saint-Félix,74540,2418,3.0
74236,74,12.65,Saint-Gervais-les-Bains,74170,5604,3.9
74237,74,16.54,Saint-Gingolph,74500,886,
74238,74,12.74,Saint-Jean-d'Aulps,74430,1558,2.2
74239,74,14.96,Saint-Jean-de-Sixt,74450,1461,4.0
74241,74,12.53,Saint-Jeoire,74490,3370,3.7
74242,74,14.85,Saint-Jorioz,74410,6008,
74243,74,18.45,Saint-Julien-en-Genevois,74160,15873,3.6
74249,74,11.92,Saint-Paul-en-Chablais,74500,2487,
74250,74,13.52,Saint-Pierre-en-Faucigny,74800,7091,3.4
74256,74,13.24,Sallanches,74700,16831,3.3
74258,74,12.38,Samoëns,74340,2473,4.2
74263,74,14.15,Sciez,74140,6348,3.7
74264,74,11.28,Scionzier,74950,8932,2.1
74267,74,16.17,Sevrier,74320,4139,2.6
74269,74,11.29,Seyssel,74910,2351,2.0
74272,74,16.11,Sillingy,74330,5365,2.3
74275,74,15.74,Talloires-Montmin,74210,1948,4.4
74276,74,11.86,Taninges,74440,3394,
74278,74,12.7,Thyez,74300,6330,3.6
74279,74,13.71,Thollon-les-Mémises,74500,831,3.0
74280,74,13.8,Thônes,74230,6598,4.7
74281,74,12.77,Thonon-les-Bains,74200,35826,3.1
74282,74,14.63,Fillière,74370,9449,3.8
74284,74,13.95,La Tour,74250,1301,
74288,74,16.6,Valleiry,74520,4935,4.3
74293,74,18.27,Veigy-Foncenex,74140,3919,4.6
74298,74,15.19,Vétraz-Monthoux,74100,9003,4.0
74299,74,18.27,Veyrier-du-Lac,74290,2276,4.5
74303,74,14.96,Villaz,74370,3347,4.6
74305,74,15.38,Ville-la-Grand,74100,9050,1.9
74309,74,17.72,Viry,74580,5415,2.2
74311,74,14.54,Viuz-en-Sallaz,74250,4454,
74314,74,14.98,Vulbens,74520,1630,3.4
75101,75,36.65,Paris 1er Arrondissement,75001,15917,
75102,75,34.02,Paris 2e Arrondissement,75002,21595,
75103,75,34.21,Paris 3e Arrondissement,75003,34025,
75104,75,36.24,Paris 4e Arrondissement,75004,29131,
75105,75,32.71,Paris 5e Arrondissement,75005,58227,
75106,75,36.2,Paris 6e Arrondissement,75006,40303,
75107,75,34.7,Paris 7e Arrondissement,75007,48888,
75108,75,35.0,Paris 8e Arrondissement,75008,35655,
75109,75,31.62,Paris 9e Arrondissement,75009,60026,
75110,75,28.91,Paris 10e Arrondissement,75010,86472,
75111,75,29.22,Paris 11e Arrondissement,75011,145208,
75112,75,27.14,Paris 12e Arrondissement,75012,139297,
75113,75,27.08,Paris 13e Arrondissement,75013,180005,
75114,75,28.29,Paris 14e Arrondissement,75014,135592,
75115,75,28.83,Paris 15e Arrondissement,75015,230981,
75116,75,31.08,Paris 16e Arrondissement,75016,165523,
75117,75,30.18,Paris 17e Arrondissement,75017,166543,
75118,75,27.59,Paris 18e Arrondissement,75018,192468,
75119,75,25.18,Paris 19e Arrondissement,75019,184573,
75120,75,25.22,Paris 20e Arrondissement,75020,194994,
76005,76,10.59,Amfreville-la-Mi-Voie,76920,3306,4.4
76057,76,10.48,Barentin,76360,12398,3.9
76095,76,11.06,Bihorel,76420,8264,3.3
76103,76,11.79,Bonsecours,76240,6479,4.8
76108,76,12.19,Bois-Guillaume,76230,14592,4.0
76114,76,8.83,Bolbec,76210,11610,4.0
76157,76,10.64,Canteleu,76380,13846,3.4
76165,76,9.52,Caudebec-lès-Elbeuf,76320,9949,3.3
76212,76,10.92,Darnétal,76160,9788,2.7
76216,76,11.31,Déville-lès-Rouen,76250,10654,3.5
76217,76,9.72,Dieppe,76200,28241,3.7
76219,76,8.08,Doudeville,76560,2477,
76222,76,10.55,Duclair,76480,4073,4.1
76231,76,9.25,Elbeuf,76500,16224,2.6
76255,76,9.57,Eu,76260,6716,3.2
76258,76,10.09,Terres-de-Caux,76640,4193,4.0
76259,76,9.81,Fécamp,76400,18041,3.2
76312,76,9.01,Gournay-en-Bray,76220,6041,3.8
76319,76,10.79,Grand-Couronne,76530,9739,4.0
76322,76,11.17,Le Grand-Quevilly,76120,25963,3.8
76341,76,10.36,Harfleur,76700,8349,2.6
76351,76,10.61,Le Havre,76600,168290,3.4
76366,76,11.07,Le Houlme,76770,4107,3.7
76384,76,10.01,Lillebonne,76170,8797,3.3
76402,76,10.77,Malaunay,76770,6143,3.5
76410,76,11.1,Maromme,76150,10663,3.7
76429,76,11.75,Le Mesnil-Esnard,76240,7886,4.3
76447,76,11.67,Montivilliers,76290,15470,3.2
76451,76,11.98,Mont-Saint-Aignan,76130,19357,3.4
76452,76,11.07,Montville,76710,4563,4.4
76462,76,9.09,Neufchâtel-en-Bray,76270,4678,3.4
76474,76,11.28,Notre-Dame-de-Bondeville,76960,6978,3.4
76475,76,11.71,Franqueville-Saint-Pierre,76520,6105,4.0
76484,76,10.38,Oissel,76350,12241,2.9
76495,76,10.61,Pavilly,76570,6212,4.3
76497,76,10.43,Petit-Couronne,76650,8693,4.0
76498,76,11.54,Le Petit-Quevilly,76140,22000,2.8
76540,76,11.79,Rouen,76000,112321,3.2
76552,76,11.9,Sainte-Adresse,76310,7317,3.2
76561,76,10.4,Saint-Aubin-lès-Elbeuf,76410,8429,3.7
76575,76,10.87,Saint-Étienne-du-Rouvray,76800,28352,2.3
76599,76,11.58,Saint-Léger-du-Bourg-Denis,76160,3599,3.5
76640,76,10.18,Saint-Pierre-lès-Elbeuf,76320,8283,3.0
76648,76,9.46,Saint-Saëns,76680,2351,
76655,76,10.06,Saint-Valery-en-Caux,76460,3928,1.9
76681,76,11.06,Sotteville-lès-Rouen,76300,29068,3.6
76711,76,9.66,Le Tréport,76470,4582,3.4
76758,76,9.8,Yvetot,76190,11448,3.7
77005,77,15.74,Annet-sur-Marne,77410,3281,2.8
77014,77,13.99,Avon,77210,13419,4.1
77018,77,16.3,Bailly-Romainvilliers,77700,7416,3.7
77022,77,15.42,Barbizon,77630,1207,3.2
77037,77,15.56,Bois-le-Roi,77590,5913,3.9
77048,77,13.54,Bourron-Marlotte,77780,2763,4.3
77053,77,15.5,Brie-Comte-Robert,77170,18812,3.7
77055,77,15.25,Brou-sur-Chantereine,77177,4809,3.0
77058,77,16.62,Bussy-Saint-Georges,77600,26597,3.7
77067,77,15.44,Cesson,77240,10833,4.3
77069,77,14.43,Chailly-en-Bière,77930,2074,4.1
77079,77,11.66,Champagne-sur-Seine,77430,6353,3.0
77083,77,16.38,Champs-sur-Marne,77420,25654,3.2
77085,77,16.23,Chanteloup-en-Brie,77600,3991,4.4
77096,77,14.62,Chartrettes,77590,2543,
77099,77,10.23,Château-Landon,77570,2947,3.3
77100,77,13.53,Le Châtelet-en-Brie,77820,4339,4.0
77107,77,13.27,Chaumes-en-Brie,77390,3339,3.2
77108,77,16.04,Chelles,77500,55154,3.9
77111,77,17.09,Chessy,77700,6304,3.9
77114,77,15.08,Chevry-Cossigny,77173,3927,3.1
77118,77,16.42,Claye-Souilly,77410,12172,3.9
77121,77,15.94,Collégien,77090,3359,3.8
77122,77,15.04,Combs-la-Ville,77380,21627,3.1
77127,77,15.01,Coubert,77170,1885,
77131,77,12.82,Coulommiers,77120,14779,2.8
77139,77,15.72,Courtry,77181,6698,3.9
77142,77,14.27,Crécy-la-Chapelle,77580,4713,3.7
77143,77,13.97,Crégy-lès-Meaux,77124,5223,3.7
77148,77,11.61,Crouy-sur-Ourcq,77840,1825,3.9
77152,77,14.03,Dammarie-les-Lys,77190,22128,3.3
77153,77,14.95,Dammartin-en-Goële,77230,10355,3.2
77155,77,14.12,Dampmart,77400,3417,
77168,77,9.84,Égreville,77620,2152,3.5
77169,77,17.18,Émerainville,77184,7659,2.7
77171,77,15.06,Esbly,77450,6404,3.2
77176,77,13.39,Faremoutiers,77515,2944,2.7
77181,77,15.16,Ferrières-en-Brie,77164,3768,4.1
77182,77,10.65,La Ferté-Gaucher,77320,4933,3.3
77183,77,12.06,La Ferté-sous-Jouarre,77260,9637,2.7
77186,77,15.59,Fontainebleau,77300,15696,4.1
77192,77,14.37,Fontenay-Trésigny,77610,5710,2.9
77215,77,15.76,Gretz-Armainvilliers,77220,8476,3.7
